Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
Tas,Hazardous wastes,Other,Landfill,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other,Other disposal,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other,Recycling,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other,Treatment,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other,Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other,Treatment,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,4,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,1,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,12,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,18,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,4,2008-12-31,Total,9
Tas,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,1,2008-12-31,Total,9
Tas,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,12,2008-12-31,Total,9
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,18,2008-12-31,Total,9
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,184,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,1,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,76,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,88,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,38,2008-12-31,C&I core,3
Tas,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,184,2008-12-31,Total,9
Tas,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,1,2008-12-31,Total,9
Tas,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,76,2008-12-31,Total,9
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,88,2008-12-31,Total,9
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,38,2008-12-31,Total,9
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,1,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,12,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,11,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,4,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,4,2008-12-31,C&I core,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,1,2008-12-31,Total,9
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,12,2008-12-31,Total,9
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,11,2008-12-31,Total,9
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,4,2008-12-31,Total,9
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,4,2008-12-31,Total,9
Tas,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Pesticides (H),Landfill,Disposal,2,2008-12-31,C&I core,3
Tas,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Pesticides (H),Recycling,Recycling,28,2008-12-31,C&I core,3
Tas,Hazardous wastes,Pesticides (H),Treatment,Disposal,5,2008-12-31,C&I core,3
Tas,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Pesticides (H),Landfill,Disposal,2,2008-12-31,Total,9
Tas,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Pesticides (H),Recycling,Recycling,28,2008-12-31,Total,9
Tas,Hazardous wastes,Pesticides (H),Treatment,Disposal,5,2008-12-31,Total,9
Tas,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,6,2008-12-31,C&I core,3
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,6,2008-12-31,Total,9
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2008-12-31,Total,9
Tas,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2008-12-31,C&D,2
Tas,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,2719,2008-12-31,C&I core,3
Tas,Hazardous wastes,Tyres (T140),Landfill,Disposal,5965,2008-12-31,C&I core,3
Tas,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Tyres (T140),Recycling,Recycling,1026,2008-12-31,C&I core,3
Tas,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2008-12-31,C&I core,3
Tas,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,2719,2008-12-31,Total,9
Tas,Hazardous wastes,Tyres (T140),Landfill,Disposal,5965,2008-12-31,Total,9
Tas,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Tyres (T140),Recycling,Recycling,1026,2008-12-31,Total,9
Tas,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2008-12-31,Total,9
Tas,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2008-12-31,Total,9
Tas,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2008-12-31,Total,9
Vic,Hazardous wastes,Acids (B),Landfill,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Acids (B),Recycling,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Acids (B),Treatment,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Acids (B),Treatment,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Acids (B),Landfill,Disposal,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Acids (B),Recycling,Recycling,11191,2008-12-31,C&I core,3
Vic,Hazardous wastes,Acids (B),Treatment,Disposal,7207,2008-12-31,C&I core,3
Vic,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Acids (B),Treatment,Recycling,10811,2008-12-31,C&I core,3
Vic,Hazardous wastes,Acids (B),Landfill,Disposal,0,2008-12-31,Total,9
Vic,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2008-12-31,Total,9
Vic,Hazardous wastes,Acids (B),Recycling,Recycling,11191,2008-12-31,Total,9
Vic,Hazardous wastes,Acids (B),Treatment,Disposal,7207,2008-12-31,Total,9
Vic,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2008-12-31,Total,9
Vic,Hazardous wastes,Acids (B),Treatment,Recycling,10811,2008-12-31,Total,9
Vic,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Alkalis (C),Landfill,Disposal,128,2008-12-31,C&I core,3
Vic,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Alkalis (C),Recycling,Recycling,35,2008-12-31,C&I core,3
Vic,Hazardous wastes,Alkalis (C),Treatment,Disposal,4685,2008-12-31,C&I core,3
Vic,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Alkalis (C),Treatment,Recycling,4685,2008-12-31,C&I core,3
Vic,Hazardous wastes,Alkalis (C),Landfill,Disposal,128,2008-12-31,Total,9
Vic,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2008-12-31,Total,9
Vic,Hazardous wastes,Alkalis (C),Recycling,Recycling,35,2008-12-31,Total,9
Vic,Hazardous wastes,Alkalis (C),Treatment,Disposal,4685,2008-12-31,Total,9
Vic,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2008-12-31,Total,9
Vic,Hazardous wastes,Alkalis (C),Treatment,Recycling,4685,2008-12-31,Total,9
Vic,Hazardous wastes,Asbestos (N220),Landfill,Disposal,19305,2008-12-31,C&D,2
Vic,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,4,2008-12-31,C&D,2
Vic,Hazardous wastes,Asbestos (N220),Recycling,Recycling,6,2008-12-31,C&D,2
Vic,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Asbestos (N220),Landfill,Disposal,16445,2008-12-31,C&I core,3
Vic,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,3,2008-12-31,C&I core,3
Vic,Hazardous wastes,Asbestos (N220),Recycling,Recycling,5,2008-12-31,C&I core,3
Vic,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Asbestos (N220),Landfill,Disposal,35750,2008-12-31,Total,9
Vic,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,8,2008-12-31,Total,9
Vic,Hazardous wastes,Asbestos (N220),Recycling,Recycling,11,2008-12-31,Total,9
Vic,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2008-12-31,Total,9
Vic,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2008-12-31,Total,9
Vic,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2008-12-31,Total,9
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,45,2008-12-31,C&I core,3
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,3595,2008-12-31,C&I core,3
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,160,2008-12-31,C&I core,3
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,9832,2008-12-31,C&I core,3
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,45,2008-12-31,Total,9
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,3595,2008-12-31,Total,9
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,160,2008-12-31,Total,9
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,9832,2008-12-31,Total,9
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2008-12-31,Total,9
Vic,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2008-12-31,Total,9
Vic,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,344980,2008-12-31,C&D,2
Vic,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,1866,2008-12-31,C&D,2
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,1911,2008-12-31,C&D,2
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,7642,2008-12-31,C&D,2
Vic,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,134159,2008-12-31,C&I core,3
Vic,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,726,2008-12-31,C&I core,3
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,743,2008-12-31,C&I core,3
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,2972,2008-12-31,C&I core,3
Vic,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,479139,2008-12-31,Total,9
Vic,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2008-12-31,Total,9
Vic,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,2592,2008-12-31,Total,9
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,2654,2008-12-31,Total,9
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2008-12-31,Total,9
Vic,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,10614,2008-12-31,Total,9
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2008-12-31,C&D,2
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,17,2008-12-31,C&I core,3
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,100708,2008-12-31,C&I core,3
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,8978,2008-12-31,C&I core,3
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,8978,2008-12-31,C&I core,3
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,17,2008-12-31,Total,9
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2008-12-31,Total,9
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,100708,2008-12-31,Total,9
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,8978,2008-12-31,Total,9
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2008-12-31,Total,9
Vic,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,8978,2008-12-31,Total,9
Vic,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2008-12-31,C&D,2
Vic,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,28450,2008-12-31,C&I core,3
Vic,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,6,2008-12-31,C&I core,3
Vic,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,4151,2008-12-31,C&I core,3
Vic,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,3803,2008-12-31,C&I core,3
Vic,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2008-12-31,C&I core,3
Vic,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,34224,2008-12-31,C&I core,3
Vic,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,28450,2008-12-31,Total,9
Vic,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,6,2008-12-31,Total,9
