Jurisdiction,Category,Type,Management,Fate,y,Sub_stream_name,Year
6,3,9,3,1,0,0,2019
6,3,9,1,0,165276,2,2019
6,3,9,2,0,0,2,2019
6,3,9,3,0,5039,2,2019
6,3,9,3,1,0,2,2019
6,3,9,1,0,590272,4,2019
6,3,9,2,0,0,4,2019
6,3,9,3,0,17996,4,2019
6,3,9,3,1,0,4,2019
6,3,11,1,0,0,0,2019
6,3,11,2,0,0,0,2019
6,3,11,3,0,0,0,2019
6,3,11,3,1,0,0,2019
6,3,11,1,0,99,2,2019
6,3,11,2,0,1,2,2019
6,3,11,3,0,17133,2,2019
6,3,11,3,1,0,2,2019
6,3,11,1,0,99,4,2019
6,3,11,2,0,1,4,2019
6,3,11,3,0,17133,4,2019
6,3,11,3,1,0,4,2019
6,3,14,1,0,0,0,2019
6,3,14,2,0,0,0,2019
6,3,14,3,0,0,0,2019
6,3,14,3,1,0,0,2019
6,3,14,1,0,3580,2,2019
6,3,14,2,0,0,2,2019
6,3,14,3,0,906,2,2019
6,3,14,3,1,0,2,2019
6,3,14,1,0,3580,4,2019
6,3,14,2,0,0,4,2019
6,3,14,3,0,906,4,2019
6,3,14,3,1,0,4,2019
6,3,18,1,0,0,0,2019
6,3,18,2,0,0,0,2019
6,3,18,3,0,0,0,2019
6,3,18,3,1,0,0,2019
6,3,18,1,0,4,2,2019
6,3,18,2,0,28,2,2019
6,3,18,3,0,0,2,2019
6,3,18,3,1,10638,2,2019
6,3,18,1,0,4,4,2019
6,3,18,2,0,28,4,2019
6,3,18,3,0,0,4,2019
6,3,18,3,1,10638,4,2019
6,3,19,1,0,0,0,2019
6,3,19,2,0,0,0,2019
6,3,19,3,0,0,0,2019
6,3,19,3,1,0,0,2019
6,3,19,1,0,2565,2,2019
6,3,19,2,0,6,2,2019
6,3,19,3,0,3560,2,2019
6,3,19,3,1,198,2,2019
6,3,19,1,0,2565,4,2019
6,3,19,2,0,6,4,2019
6,3,19,3,0,3560,4,2019
6,3,19,3,1,198,4,2019
6,3,20,1,0,0,0,2019
6,3,20,2,0,0,0,2019
6,3,20,3,0,0,0,2019
6,3,20,3,1,0,0,2019
6,3,20,1,0,0,2,2019
6,3,20,2,0,1,2,2019
6,3,20,3,0,2367,2,2019
6,3,20,3,1,263,2,2019
6,3,20,1,0,0,4,2019
6,3,20,2,0,1,4,2019
6,3,20,3,0,2367,4,2019
6,3,20,3,1,263,4,2019
6,3,21,1,0,0,0,2019
6,3,21,2,0,0,0,2019
6,3,21,3,0,0,0,2019
6,3,21,3,1,0,0,2019
6,3,21,1,0,0,2,2019
6,3,21,2,0,0,2,2019
6,3,21,3,0,0,2,2019
6,3,21,3,1,0,2,2019
6,3,21,1,0,0,4,2019
6,3,21,2,0,0,4,2019
6,3,21,3,0,0,4,2019
6,3,21,3,1,0,4,2019
6,3,22,1,0,0,0,2019
6,3,22,2,0,0,0,2019
6,3,22,3,0,0,0,2019
6,3,22,3,1,0,0,2019
6,3,22,1,0,1,2,2019
6,3,22,2,0,0,2,2019
6,3,22,3,0,228,2,2019
6,3,22,3,1,0,2,2019
6,3,22,1,0,1,4,2019
6,3,22,2,0,0,4,2019
6,3,22,3,0,228,4,2019
6,3,22,3,1,0,4,2019
6,3,23,1,0,0,0,2019
6,3,23,2,0,0,0,2019
6,3,23,3,0,0,0,2019
6,3,23,3,1,0,0,2019
6,3,23,1,0,7,2,2019
6,3,23,2,0,56,2,2019
6,3,23,3,0,593,2,2019
6,3,23,3,1,0,2,2019
6,3,23,1,0,7,4,2019
6,3,23,2,0,56,4,2019
6,3,23,3,0,593,4,2019
6,3,23,3,1,0,4,2019
6,3,26,1,0,0,0,2019
6,3,26,2,0,0,0,2019
6,3,26,3,0,0,0,2019
6,3,26,3,1,0,0,2019
6,3,26,1,0,29322,2,2019
6,3,26,2,0,259,2,2019
6,3,26,3,0,11008,2,2019
6,3,26,3,1,0,2,2019
6,3,26,1,0,29322,4,2019
6,3,26,2,0,259,4,2019
6,3,26,3,0,11008,4,2019
6,3,26,3,1,0,4,2019
6,3,27,1,0,0,0,2019
6,3,27,2,0,0,0,2019
6,3,27,3,0,0,0,2019
6,3,27,3,1,0,0,2019
6,3,27,1,0,0,2,2019
6,3,27,2,0,62,2,2019
6,3,27,3,0,1777,2,2019
6,3,27,3,1,592,2,2019
6,3,27,1,0,0,4,2019
6,3,27,2,0,62,4,2019
6,3,27,3,0,1777,4,2019
6,3,27,3,1,592,4,2019
6,3,28,1,0,0,0,2019
6,3,28,2,0,0,0,2019
6,3,28,3,0,0,0,2019
6,3,28,3,1,0,0,2019
6,3,28,1,0,0,2,2019
6,3,28,2,0,0,2,2019
6,3,28,3,0,12,2,2019
6,3,28,3,1,0,2,2019
6,3,28,1,0,0,4,2019
6,3,28,2,0,0,4,2019
6,3,28,3,0,12,4,2019
6,3,28,3,1,0,4,2019
6,3,30,1,0,0,0,2019
6,3,30,2,0,0,0,2019
6,3,30,3,0,0,0,2019
6,3,30,3,1,0,0,2019
6,3,30,1,0,0,2,2019
6,3,30,2,0,0,2,2019
6,3,30,3,0,40,2,2019
6,3,30,3,1,0,2,2019
6,3,30,1,0,0,4,2019
6,3,30,2,0,0,4,2019
6,3,30,3,0,40,4,2019
6,3,30,3,1,0,4,2019
6,3,35,1,0,0,0,2019
6,3,35,2,0,0,0,2019
6,3,35,3,0,0,0,2019
6,3,35,3,1,0,0,2019
6,3,35,1,0,0,2,2019
6,3,35,2,0,0,2,2019
6,3,35,3,0,63,2,2019
6,3,35,3,1,0,2,2019
6,3,35,1,0,0,4,2019
6,3,35,2,0,0,4,2019
6,3,35,3,0,63,4,2019
6,3,35,3,1,0,4,2019
6,3,40,1,0,0,0,2019
6,3,40,2,0,0,0,2019
6,3,40,3,0,0,0,2019
6,3,40,3,1,0,0,2019
6,3,40,0,1,48528,2,2019
6,3,40,1,0,26736,2,2019
6,3,40,2,0,1513,2,2019
6,3,40,3,0,0,2,2019
6,3,40,3,1,0,2,2019
6,3,40,0,1,48528,4,2019
6,3,40,1,0,26736,4,2019
6,3,40,2,0,1513,4,2019
6,3,40,3,0,0,4,2019
6,3,40,3,1,0,4,2019
6,5,10,0,1,0,0,2019
6,5,10,1,0,2095,0,2019
6,5,10,1,1,907,0,2019
6,5,10,0,1,0,2,2019
6,5,10,1,0,215725,2,2019
6,5,10,1,1,93426,2,2019
6,5,10,0,1,0,3,2019
6,5,10,1,0,493515,3,2019
6,5,10,1,1,213732,3,2019
6,5,10,0,1,31379,4,2019
6,5,10,1,0,711335,4,2019
6,5,10,1,1,308065,4,2019
6,5,12,0,1,0,0,2019
6,5,12,1,0,17985,0,2019
6,5,12,1,1,3660,0,2019
6,5,12,0,1,0,2,2019
6,5,12,1,0,64746,2,2019
6,5,12,1,1,13176,2,2019
6,5,12,0,1,0,3,2019
6,5,12,1,0,91953,3,2019
6,5,12,1,1,18712,3,2019
6,5,12,0,1,0,4,2019
6,5,12,1,0,174684,4,2019
6,5,12,1,1,35548,4,2019
6,5,24,0,1,0,0,2019
6,5,24,1,0,479,0,2019
6,5,24,1,1,105,0,2019
6,5,24,0,1,0,2,2019
6,5,24,1,0,35051,2,2019
6,5,24,1,1,7688,2,2019
6,5,24,0,1,0,3,2019
6,5,24,1,0,100570,3,2019
6,5,24,1,1,22059,3,2019
6,5,24,0,1,0,4,2019
6,5,24,1,0,136100,4,2019
6,5,24,1,1,29852,4,2019
6,5,39,0,1,0,0,2019
6,5,39,1,0,113761,0,2019
6,5,39,1,1,4245,0,2019
6,5,39,0,1,25000,2,2019
6,5,39,1,0,289454,2,2019
6,5,39,1,1,10802,2,2019
6,5,39,0,1,0,3,2019
6,5,39,1,0,25084,3,2019
6,5,39,1,1,936,3,2019
6,5,39,0,1,25000,4,2019
6,5,39,1,0,428300,4,2019
6,5,39,1,1,15984,4,2019
7,0,4,2,2,291250,1,2019
7,0,4,2,2,291250,4,2019
7,1,6,2,0,40845,2,2019
7,1,6,2,0,40845,4,2019
7,3,0,1,0,0,0,2019
7,3,0,2,0,0,0,2019
7,3,0,3,0,0,0,2019
7,3,0,3,1,0,0,2019
7,3,0,1,0,146,2,2019
7,3,0,2,0,0,2,2019
7,3,0,3,0,1029,2,2019
7,3,0,3,1,0,2,2019
7,3,0,1,0,146,4,2019
7,3,0,2,0,0,4,2019
7,3,0,3,0,1029,4,2019
7,3,0,3,1,0,4,2019
7,3,1,1,0,0,0,2019
7,3,1,2,0,0,0,2019
7,3,1,3,0,0,0,2019
7,3,1,3,1,0,0,2019
7,3,1,1,0,48,2,2019
7,3,1,2,0,0,2,2019
7,3,1,3,0,1189,2,2019
7,3,1,3,1,0,2,2019
7,3,1,1,0,48,4,2019
7,3,1,2,0,0,4,2019
7,3,1,3,0,1189,4,2019
7,3,1,3,1,0,4,2019
7,3,3,1,0,21206,0,2019
7,3,3,2,0,0,0,2019
7,3,3,3,0,4,0,2019
7,3,3,3,1,0,0,2019
7,3,3,1,0,18064,2,2019
7,3,3,2,0,0,2,2019
7,3,3,3,0,3,2,2019
7,3,3,3,1,0,2,2019
7,3,3,1,0,39270,4,2019
7,3,3,2,0,0,4,2019
7,3,3,3,0,6,4,2019
7,3,3,3,1,0,4,2019
7,3,8,1,0,0,0,2019
7,3,8,2,0,0,0,2019
7,3,8,3,0,0,0,2019
7,3,8,3,1,0,0,2019
7,3,8,1,0,112,2,2019
7,3,8,2,0,2643,2,2019
7,3,8,3,0,1,2,2019
7,3,8,3,1,0,2,2019
7,3,8,1,0,112,4,2019
7,3,8,2,0,2643,4,2019
7,3,8,3,0,1,4,2019
7,3,8,3,1,0,4,2019
7,3,9,1,0,843,0,2019
7,3,9,2,0,0,0,2019
7,3,9,3,0,221,0,2019
7,3,9,3,1,0,0,2019
7,3,9,1,0,328,2,2019
7,3,9,2,0,0,2,2019
7,3,9,3,0,86,2,2019
7,3,9,3,1,0,2,2019
7,3,9,1,0,1171,4,2019
7,3,9,2,0,0,4,2019
7,3,9,3,0,307,4,2019
7,3,9,3,1,0,4,2019
7,3,11,1,0,0,0,2019
7,3,11,2,0,0,0,2019
7,3,11,3,0,0,0,2019
7,3,11,3,1,0,0,2019
7,3,11,1,0,2208,2,2019
7,3,11,2,0,0,2,2019
7,3,11,3,0,92,2,2019
7,3,11,3,1,0,2,2019
7,3,11,1,0,2208,4,2019
7,3,11,2,0,0,4,2019
7,3,11,3,0,92,4,2019
7,3,11,3,1,0,4,2019
7,3,14,1,0,0,0,2019
7,3,14,2,0,0,0,2019
7,3,14,3,0,0,0,2019
7,3,14,3,1,0,0,2019
7,3,14,1,0,13,2,2019
7,3,14,2,0,0,2,2019
7,3,14,3,0,43,2,2019
7,3,14,3,1,0,2,2019
7,3,14,1,0,13,4,2019
7,3,14,2,0,0,4,2019
7,3,14,3,0,43,4,2019
7,3,14,3,1,0,4,2019
7,3,18,1,0,0,0,2019
7,3,18,2,0,0,0,2019
7,3,18,3,0,0,0,2019
7,3,18,3,1,0,0,2019
7,3,18,1,0,393,2,2019
7,3,18,2,0,0,2,2019
7,3,18,3,0,0,2,2019
7,3,18,3,1,10899,2,2019
7,3,18,1,0,393,4,2019
7,3,18,2,0,0,4,2019
7,3,18,3,0,0,4,2019
7,3,18,3,1,10899,4,2019
7,3,19,1,0,0,0,2019
7,3,19,2,0,0,0,2019
7,3,19,3,0,0,0,2019
7,3,19,3,1,0,0,2019
7,3,19,1,0,0,2,2019
7,3,19,2,0,0,2,2019
7,3,19,3,0,887,2,2019
7,3,19,3,1,49,2,2019
7,3,19,1,0,0,4,2019
7,3,19,2,0,0,4,2019
7,3,19,3,0,887,4,2019
7,3,19,3,1,49,4,2019
7,3,20,1,0,0,0,2019
7,3,20,2,0,0,0,2019
7,3,20,3,0,0,0,2019
7,3,20,3,1,0,0,2019
7,3,20,1,0,0,2,2019
7,3,20,2,0,0,2,2019
7,3,20,3,0,1846,2,2019
7,3,20,3,1,205,2,2019
7,3,20,1,0,0,4,2019
7,3,20,2,0,0,4,2019
7,3,20,3,0,1846,4,2019
7,3,20,3,1,205,4,2019
7,3,21,1,0,0,0,2019
7,3,21,2,0,0,0,2019
7,3,21,3,0,0,0,2019
7,3,21,3,1,0,0,2019
7,3,21,1,0,164,2,2019
7,3,21,2,0,0,2,2019
7,3,21,3,0,31014,2,2019
7,3,21,3,1,0,2,2019
7,3,21,1,0,164,4,2019
7,3,21,2,0,0,4,2019
7,3,21,3,0,31014,4,2019
7,3,21,3,1,0,4,2019
7,3,22,1,0,0,0,2019
7,3,22,2,0,0,0,2019
7,3,22,3,0,0,0,2019
7,3,22,3,1,0,0,2019
7,3,22,1,0,2,2,2019
7,3,22,2,0,0,2,2019
7,3,22,3,0,0,2,2019
7,3,22,3,1,0,2,2019
7,3,22,1,0,2,4,2019
7,3,22,2,0,0,4,2019
7,3,22,3,0,0,4,2019
7,3,22,3,1,0,4,2019
7,3,23,1,0,0,0,2019
7,3,23,2,0,0,0,2019
7,3,23,3,0,0,0,2019
7,3,23,3,1,0,0,2019
7,3,23,1,0,0,2,2019
7,3,23,2,0,0,2,2019
7,3,23,3,0,156,2,2019
7,3,23,3,1,0,2,2019
7,3,23,1,0,0,4,2019
7,3,23,2,0,0,4,2019
7,3,23,3,0,156,4,2019
7,3,23,3,1,0,4,2019
7,3,26,1,0,0,0,2019
7,3,26,2,0,0,0,2019
7,3,26,3,0,0,0,2019
7,3,26,3,1,0,0,2019
7,3,26,1,0,0,2,2019
7,3,26,2,0,0,2,2019
7,3,26,3,0,30006,2,2019
7,3,26,3,1,0,2,2019
7,3,26,1,0,0,4,2019
7,3,26,2,0,0,4,2019
7,3,26,3,0,30006,4,2019
7,3,26,3,1,0,4,2019
7,3,27,1,0,0,0,2019
7,3,27,2,0,0,0,2019
7,3,27,3,0,0,0,2019
7,3,27,3,1,0,0,2019
7,3,27,1,0,165369,2,2019
7,3,27,2,0,0,2,2019
7,3,27,3,0,665,2,2019
7,3,27,3,1,222,2,2019
7,3,27,1,0,165369,4,2019
7,3,27,2,0,0,4,2019
7,3,27,3,0,665,4,2019
7,3,27,3,1,222,4,2019
7,3,28,1,0,0,0,2019
7,3,28,2,0,0,0,2019
7,3,28,3,0,0,0,2019
7,3,28,3,1,0,0,2019
7,3,28,1,0,0,2,2019
7,3,28,2,0,0,2,2019
7,3,28,3,0,870,2,2019
7,3,28,3,1,0,2,2019
7,3,28,1,0,0,4,2019
7,3,28,2,0,0,4,2019
7,3,28,3,0,870,4,2019
7,3,28,3,1,0,4,2019
7,3,30,1,0,0,0,2019
7,3,30,2,0,0,0,2019
7,3,30,3,0,0,0,2019
7,3,30,3,1,0,0,2019
7,3,30,1,0,0,2,2019
7,3,30,2,0,0,2,2019
7,3,30,3,0,2130,2,2019
7,3,30,3,1,0,2,2019
7,3,30,1,0,0,4,2019
7,3,30,2,0,0,4,2019
7,3,30,3,0,2130,4,2019
7,3,30,3,1,0,4,2019
7,3,35,1,0,0,0,2019
7,3,35,2,0,0,0,2019
7,3,35,3,0,0,0,2019
7,3,35,3,1,0,0,2019
7,3,35,1,0,0,2,2019
7,3,35,2,0,0,2,2019
7,3,35,3,0,17,2,2019
7,3,35,3,1,0,2,2019
7,3,35,1,0,0,4,2019
7,3,35,2,0,0,4,2019
7,3,35,3,0,17,4,2019
7,3,35,3,1,0,4,2019
7,3,40,1,0,0,0,2019
7,3,40,2,0,0,0,2019
7,3,40,3,0,0,0,2019
7,3,40,3,1,0,0,2019
7,3,40,0,1,20803,2,2019
7,3,40,1,0,19087,2,2019
7,3,40,2,0,808,2,2019
7,3,40,3,0,0,2,2019
7,3,40,3,1,0,2,2019
7,3,40,0,1,20803,4,2019
7,3,40,1,0,19087,4,2019
7,3,40,2,0,808,4,2019
7,3,40,3,0,0,4,2019
7,3,40,3,1,0,4,2019
7,5,10,0,1,0,0,2019
7,5,10,1,0,0,0,2019
7,5,10,1,1,0,0,2019
7,5,10,0,1,0,2,2019
7,5,10,1,0,133522,2,2019
7,5,10,1,1,23605,2,2019
7,5,10,0,1,0,3,2019
7,5,10,1,0,295055,3,2019
7,5,10,1,1,52161,3,2019
7,5,10,0,1,0,4,2019
7,5,10,1,0,428577,4,2019
7,5,10,1,1,75765,4,2019
7,5,12,0,1,0,0,2019
7,5,12,1,0,6213,0,2019
7,5,12,1,1,581,0,2019
7,5,12,0,1,0,2,2019
7,5,12,1,0,26735,2,2019
7,5,12,1,1,2498,2,2019
7,5,12,0,1,0,3,2019
7,5,12,1,0,149698,3,2019
7,5,12,1,1,13989,3,2019
7,5,12,0,1,0,4,2019
7,5,12,1,0,182646,4,2019
7,5,12,1,1,17068,4,2019
7,5,24,0,1,0,0,2019
7,5,24,1,0,0,0,2019
7,5,24,1,1,0,0,2019
7,5,24,0,1,0,2,2019
7,5,24,1,0,9964,2,2019
7,5,24,1,1,999,2,2019
7,5,24,0,1,0,3,2019
7,5,24,1,0,36066,3,2019
7,5,24,1,1,3615,3,2019
7,5,24,0,1,0,4,2019
7,5,24,1,0,46030,4,2019
7,5,24,1,1,4614,4,2019
7,5,39,0,1,0,0,2019
7,5,39,1,0,20078,0,2019
7,5,39,1,1,304,0,2019
7,5,39,0,1,0,2,2019
7,5,39,1,0,89991,2,2019
7,5,39,1,1,1362,2,2019
7,5,39,0,1,0,3,2019
7,5,39,1,0,9773,3,2019
7,5,39,1,1,148,3,2019
7,5,39,0,1,0,4,2019
7,5,39,1,0,119841,4,2019
7,5,39,1,1,1814,4,2019
0,1,6,2,0,58202,2,2018
0,1,6,2,0,58202,4,2018
0,2,5,1,0,0,0,2018
0,2,5,1,0,0,2,2018
0,2,5,1,0,0,3,2018
0,2,5,1,0,0,4,2018
0,2,7,1,0,232,0,2018
0,2,7,1,0,857,2,2018
0,2,7,1,0,0,3,2018
0,2,7,1,0,1090,4,2018
0,2,29,1,0,4033,0,2018
0,2,29,1,0,11196,2,2018
0,2,29,1,0,0,3,2018
0,2,29,1,0,15229,4,2018
0,2,37,4,3,61038,0,2018
0,2,37,4,3,61038,4,2018
0,3,0,1,0,0,0,2018
0,3,0,2,0,0,0,2018
0,3,0,3,0,0,0,2018
0,3,0,3,1,0,0,2018
0,3,0,1,0,0,2,2018
0,3,0,2,0,0,2,2018
0,3,0,3,0,0,2,2018
0,3,0,3,1,0,2,2018
0,3,0,1,0,0,4,2018
0,3,0,2,0,0,4,2018
0,3,0,3,0,0,4,2018
0,3,0,3,1,0,4,2018
0,3,1,1,0,0,0,2018
0,3,1,2,0,0,0,2018
0,3,1,3,0,0,0,2018
0,3,1,3,1,0,0,2018
0,3,1,1,0,1,2,2018
0,3,1,2,0,0,2,2018
0,3,1,3,0,0,2,2018
0,3,1,3,1,0,2,2018
0,3,1,1,0,1,4,2018
0,3,1,2,0,0,4,2018
0,3,1,3,0,0,4,2018
0,3,1,3,1,0,4,2018
0,3,3,1,0,50864,0,2018
0,3,3,2,0,1,0,2018
0,3,3,3,0,40,0,2018
0,3,3,3,1,0,0,2018
0,3,3,1,0,43329,2,2018
0,3,3,2,0,1,2,2018
0,3,3,3,0,34,2,2018
0,3,3,3,1,0,2,2018
0,3,3,1,0,94192,4,2018
0,3,3,2,0,3,4,2018
0,3,3,3,0,74,4,2018
0,3,3,3,1,0,4,2018
0,3,8,1,0,0,0,2018
0,3,8,2,0,0,0,2018
0,3,8,3,0,0,0,2018
0,3,8,3,1,0,0,2018
0,3,8,1,0,26,2,2018
0,3,8,2,0,88,2,2018
0,3,8,3,0,68,2,2018
0,3,8,3,1,0,2,2018
0,3,8,1,0,26,4,2018
0,3,8,2,0,88,4,2018
0,3,8,3,0,68,4,2018
0,3,8,3,1,0,4,2018
0,3,9,1,0,531,0,2018
0,3,9,2,0,0,0,2018
0,3,9,3,0,6,0,2018
0,3,9,3,1,0,0,2018
0,3,9,1,0,206,2,2018
0,3,9,2,0,0,2,2018
0,3,9,3,0,2,2,2018
0,3,9,3,1,0,2,2018
0,3,9,1,0,737,4,2018
0,3,9,2,0,0,4,2018
0,3,9,3,0,9,4,2018
0,3,9,3,1,0,4,2018
0,3,11,1,0,0,0,2018
0,3,11,2,0,0,0,2018
0,3,11,3,0,0,0,2018
0,3,11,3,1,0,0,2018
0,3,11,1,0,76,2,2018
0,3,11,2,0,1,2,2018
0,3,11,3,0,351,2,2018
0,3,11,3,1,0,2,2018
0,3,11,1,0,76,4,2018
0,3,11,2,0,1,4,2018
0,3,11,3,0,351,4,2018
0,3,11,3,1,0,4,2018
0,3,14,1,0,0,0,2018
0,3,14,2,0,0,0,2018
0,3,14,3,0,0,0,2018
0,3,14,3,1,0,0,2018
0,3,14,1,0,3,2,2018
0,3,14,2,0,0,2,2018
0,3,14,3,0,1,2,2018
0,3,14,3,1,0,2,2018
0,3,14,1,0,3,4,2018
0,3,14,2,0,0,4,2018
0,3,14,3,0,1,4,2018
0,3,14,3,1,0,4,2018
0,3,18,1,0,0,0,2018
0,3,18,2,0,0,0,2018
0,3,18,3,0,0,0,2018
0,3,18,3,1,0,0,2018
0,3,18,1,0,28,2,2018
0,3,18,2,0,1,2,2018
0,3,18,3,0,0,2,2018
0,3,18,3,1,100,2,2018
0,3,18,1,0,28,4,2018
0,3,18,2,0,1,4,2018
0,3,18,3,0,0,4,2018
0,3,18,3,1,100,4,2018
0,3,19,1,0,0,0,2018
0,3,19,2,0,0,0,2018
0,3,19,3,0,0,0,2018
0,3,19,3,1,0,0,2018
0,3,19,1,0,21,2,2018
0,3,19,2,0,0,2,2018
0,3,19,3,0,5,2,2018
0,3,19,3,1,0,2,2018
0,3,19,1,0,21,4,2018
0,3,19,2,0,0,4,2018
0,3,19,3,0,5,4,2018
0,3,19,3,1,0,4,2018
0,3,20,1,0,0,0,2018
0,3,20,2,0,0,0,2018
0,3,20,3,0,0,0,2018
0,3,20,3,1,0,0,2018
0,3,20,1,0,0,2,2018
0,3,20,2,0,0,2,2018
0,3,20,3,0,4,2,2018
0,3,20,3,1,0,2,2018
0,3,20,1,0,0,4,2018
0,3,20,2,0,0,4,2018
0,3,20,3,0,4,4,2018
0,3,20,3,1,0,4,2018
0,3,21,1,0,0,0,2018
0,3,21,2,0,0,0,2018
0,3,21,3,0,0,0,2018
0,3,21,3,1,0,0,2018
0,3,21,1,0,0,2,2018
0,3,21,2,0,0,2,2018
0,3,21,3,0,0,2,2018
0,3,21,3,1,0,2,2018
0,3,21,1,0,0,4,2018
0,3,21,2,0,0,4,2018
0,3,21,3,0,0,4,2018
0,3,21,3,1,0,4,2018
0,3,22,1,0,0,0,2018
0,3,22,2,0,0,0,2018
0,3,22,3,0,0,0,2018
0,3,22,3,1,0,0,2018
0,3,22,1,0,0,2,2018
0,3,22,2,0,0,2,2018
0,3,22,3,0,0,2,2018
0,3,22,3,1,0,2,2018
0,3,22,1,0,0,4,2018
0,3,22,2,0,0,4,2018
0,3,22,3,0,0,4,2018
0,3,22,3,1,0,4,2018
0,3,23,1,0,0,0,2018
0,3,23,2,0,0,0,2018
0,3,23,3,0,0,0,2018
0,3,23,3,1,0,0,2018
0,3,23,1,0,4,2,2018
0,3,23,2,0,0,2,2018
0,3,23,3,0,30,2,2018
0,3,23,3,1,0,2,2018
0,3,23,1,0,4,4,2018
0,3,23,2,0,0,4,2018
0,3,23,3,0,30,4,2018
0,3,23,3,1,0,4,2018
0,3,26,1,0,0,0,2018
0,3,26,2,0,0,0,2018
0,3,26,3,0,0,0,2018
0,3,26,3,1,0,0,2018
0,3,26,1,0,12,2,2018
0,3,26,2,0,0,2,2018
0,3,26,3,0,7,2,2018
0,3,26,3,1,0,2,2018
0,3,26,1,0,12,4,2018
0,3,26,2,0,0,4,2018
0,3,26,3,0,7,4,2018
0,3,26,3,1,0,4,2018
0,3,27,1,0,0,0,2018
0,3,27,2,0,0,0,2018
0,3,27,3,0,0,0,2018
0,3,27,3,1,0,0,2018
0,3,27,1,0,8,2,2018
0,3,27,2,0,0,2,2018
0,3,27,3,0,1,2,2018
0,3,27,3,1,0,2,2018
0,3,27,1,0,8,4,2018
0,3,27,2,0,0,4,2018
0,3,27,3,0,1,4,2018
0,3,27,3,1,0,4,2018
0,3,28,1,0,0,0,2018
0,3,28,2,0,0,0,2018
0,3,28,3,0,0,0,2018
0,3,28,3,1,0,0,2018
0,3,28,1,0,0,2,2018
0,3,28,2,0,0,2,2018
0,3,28,3,0,0,2,2018
0,3,28,3,1,0,2,2018
0,3,28,1,0,0,4,2018
0,3,28,2,0,0,4,2018
0,3,28,3,0,0,4,2018
0,3,28,3,1,0,4,2018
0,3,30,1,0,0,0,2018
0,3,30,2,0,0,0,2018
0,3,30,3,0,0,0,2018
0,3,30,3,1,0,0,2018
0,3,30,1,0,0,2,2018
0,3,30,2,0,0,2,2018
0,3,30,3,0,0,2,2018
0,3,30,3,1,0,2,2018
0,3,30,1,0,0,4,2018
0,3,30,2,0,0,4,2018
0,3,30,3,0,0,4,2018
0,3,30,3,1,0,4,2018
0,3,35,1,0,0,0,2018
0,3,35,2,0,0,0,2018
0,3,35,3,0,0,0,2018
0,3,35,3,1,0,0,2018
0,3,35,1,0,0,2,2018
0,3,35,2,0,0,2,2018
0,3,35,3,0,0,2,2018
0,3,35,3,1,0,2,2018
0,3,35,1,0,0,4,2018
0,3,35,2,0,0,4,2018
0,3,35,3,0,0,4,2018
0,3,35,3,1,0,4,2018
0,3,40,1,0,0,0,2018
0,3,40,2,0,0,0,2018
0,3,40,3,0,0,0,2018
0,3,40,3,1,0,0,2018
0,3,40,0,1,3717,2,2018
0,3,40,1,0,1928,2,2018
0,3,40,2,0,138,2,2018
0,3,40,3,0,0,2,2018
0,3,40,3,1,0,2,2018
0,3,40,0,1,3717,4,2018
0,3,40,1,0,1928,4,2018
0,3,40,2,0,138,4,2018
0,3,40,3,0,0,4,2018
0,3,40,3,1,0,4,2018
0,4,2,1,0,0,0,2018
0,4,2,1,0,0,2,2018
0,4,2,1,0,728,3,2018
0,4,2,1,0,728,4,2018
0,5,10,0,1,0,0,2018
0,5,10,1,0,0,0,2018
0,5,10,1,1,0,0,2018
0,5,10,0,1,0,2,2018
0,5,10,1,0,10139,2,2018
0,5,10,1,1,8521,2,2018
0,5,10,0,1,0,3,2018
0,5,10,1,0,19351,3,2018
0,5,10,1,1,16262,3,2018
0,5,10,0,1,0,4,2018
0,5,10,1,0,29491,4,2018
0,5,10,1,1,24783,4,2018
0,5,12,0,1,0,0,2018
0,5,12,1,0,67,0,2018
0,5,12,1,1,23,0,2018
0,5,12,0,1,0,2,2018
0,5,12,1,0,1985,2,2018
0,5,12,1,1,681,2,2018
0,5,12,0,1,0,3,2018
0,5,12,1,0,7535,3,2018
0,5,12,1,1,2586,3,2018
0,5,12,0,1,0,4,2018
0,5,12,1,0,9587,4,2018
0,5,12,1,1,3290,4,2018
0,5,24,0,1,0,0,2018
0,5,24,1,0,0,0,2018
0,5,24,1,1,0,0,2018
0,5,24,0,1,0,2,2018
0,5,24,1,0,525,2,2018
0,5,24,1,1,196,2,2018
0,5,24,0,1,0,3,2018
0,5,24,1,0,5099,3,2018
0,5,24,1,1,1903,3,2018
0,5,24,0,1,0,4,2018
0,5,24,1,0,5624,4,2018
0,5,24,1,1,2099,4,2018
0,5,39,0,1,0,0,2018
0,5,39,1,0,5927,0,2018
0,5,39,1,1,341,0,2018
0,5,39,0,1,0,2,2018
0,5,39,1,0,15501,2,2018
0,5,39,1,1,891,2,2018
0,5,39,0,1,0,3,2018
0,5,39,1,0,4237,3,2018
0,5,39,1,1,244,3,2018
0,5,39,0,1,0,4,2018
0,5,39,1,0,25664,4,2018
0,5,39,1,1,1475,4,2018
0,6,13,1,0,0,0,2018
0,6,13,1,0,0,2,2018
0,6,13,1,0,0,3,2018
0,6,13,1,0,0,4,2018
0,6,17,1,0,0,0,2018
