Jurisdiction,Category,Type,Management,Fate,y,ds,Sub-stream
SA,Hazardous wastes,Acids (B),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Acids (B),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Acids (B),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Acids (B),Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Acids (B),Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Acids (B),Treatment,Disposal,2105,2010-12-31,3
SA,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Acids (B),Treatment,Recycling,3157,2010-12-31,3
SA,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Alkalis (C),Landfill,Disposal,40526,2010-12-31,3
SA,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Alkalis (C),Treatment,Disposal,4388,2010-12-31,3
SA,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Alkalis (C),Treatment,Recycling,4388,2010-12-31,3
SA,Hazardous wastes,Asbestos (N220),Landfill,Disposal,3156,2010-12-31,2
SA,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Asbestos (N220),Treatment,Disposal,39,2010-12-31,2
SA,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Asbestos (N220),Landfill,Disposal,2688,2010-12-31,3
SA,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Asbestos (N220),Treatment,Disposal,33,2010-12-31,3
SA,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,13797,2010-12-31,3
SA,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,14,2010-12-31,3
SA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,1701,2010-12-31,3
SA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,18506,2010-12-31,2
SA,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,4396,2010-12-31,2
SA,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,3551,2010-12-31,2
SA,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,14203,2010-12-31,2
SA,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,7197,2010-12-31,3
SA,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,1709,2010-12-31,3
SA,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,1381,2010-12-31,3
SA,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,5524,2010-12-31,3
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,3,2010-12-31,3
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,33605,2010-12-31,3
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,1900,2010-12-31,3
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,1900,2010-12-31,3
SA,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,8272,2010-12-31,3
SA,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,93,2010-12-31,3
SA,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,835,2010-12-31,3
SA,Hazardous wastes,Oils (J),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Oils (J),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Oils (J),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Oils (J),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Oils (J),Landfill,Disposal,6,2010-12-31,3
SA,Hazardous wastes,Oils (J),Other disposal,Disposal,3,2010-12-31,3
SA,Hazardous wastes,Oils (J),Recycling,Recycling,4929,2010-12-31,3
SA,Hazardous wastes,Oils (J),Treatment,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Oils (J),Treatment,Energy recovery,519,2010-12-31,3
SA,Hazardous wastes,Oils (J),Treatment,Recycling,2074,2010-12-31,3
SA,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,1,2010-12-31,3
SA,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,140,2010-12-31,3
SA,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,8,2010-12-31,3
SA,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,8,2010-12-31,3
SA,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Organic solvents (G),Recycling,Recycling,1262,2010-12-31,3
SA,Hazardous wastes,Organic solvents (G),Treatment,Disposal,2003,2010-12-31,3
SA,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,223,2010-12-31,3
SA,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Other,Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other,Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other,Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Other,Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other,Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Other,Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Other,Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Other,Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Other,Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Other,Treatment,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Other,Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Other,Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2010-12-31,3
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,172,2010-12-31,3
SA,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,106,2010-12-31,3
SA,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,717,2010-12-31,3
SA,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,5838,2010-12-31,3
SA,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,912,2010-12-31,3
SA,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,206,2010-12-31,3
SA,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,88,2010-12-31,3
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,221,2010-12-31,3
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,1,2010-12-31,3
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,844,2010-12-31,3
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,1703,2010-12-31,3
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,568,2010-12-31,3
SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,568,2010-12-31,3
SA,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Pesticides (H),Landfill,Disposal,462,2010-12-31,3
SA,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Pesticides (H),Treatment,Disposal,8,2010-12-31,3
SA,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,305,2010-12-31,3
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,6,2010-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2010-12-31,3
SA,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2010-12-31,2
SA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2010-12-31,2
SA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2010-12-31,2
SA,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,16765,2010-12-31,3
SA,Hazardous wastes,Tyres (T140),Landfill,Disposal,10883,2010-12-31,3
SA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Tyres (T140),Recycling,Recycling,1765,2010-12-31,3
SA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2010-12-31,3
SA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2010-12-31,3
SA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2010-12-31,3
SA,Metals,Aluminium,Recycling,Recycling,0,2010-12-31,2
SA,Metals,Aluminium,Recycling,Recycling,0,2010-12-31,3
SA,Metals,Aluminium,Recycling,Recycling,0,2010-12-31,1
SA,Metals,Iron and steel,Recycling,Recycling,0,2010-12-31,2
SA,Metals,Iron and steel,Recycling,Recycling,0,2010-12-31,3
SA,Metals,Iron and steel,Recycling,Recycling,0,2010-12-31,1
SA,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,0,2010-12-31,2
SA,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,0,2010-12-31,3
SA,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,0,2010-12-31,1
SA,Organics,Food organics,Energy from waste facility,Energy recovery,0,2010-12-31,2
SA,Organics,Food organics,Landfill,Disposal,0,2010-12-31,2
SA,Organics,Food organics,Landfill,Energy recovery,0,2010-12-31,2
SA,Organics,Food organics,Recycling,Recycling,0,2010-12-31,2
SA,Organics,Food organics,Energy from waste facility,Energy recovery,0,2010-12-31,3
SA,Organics,Food organics,Landfill,Disposal,40572,2010-12-31,3
SA,Organics,Food organics,Landfill,Energy recovery,16398,2010-12-31,3
SA,Organics,Food organics,Recycling,Recycling,0,2010-12-31,3
SA,Organics,Food organics,Energy from waste facility,Energy recovery,0,2010-12-31,1
SA,Organics,Food organics,Landfill,Disposal,110695,2010-12-31,1
SA,Organics,Food organics,Landfill,Energy recovery,44740,2010-12-31,1
SA,Organics,Food organics,Recycling,Recycling,0,2010-12-31,1
SA,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2010-12-31,2
SA,Organics,Garden organics,Landfill,Disposal,6852,2010-12-31,2
SA,Organics,Garden organics,Landfill,Energy recovery,600,2010-12-31,2
SA,Organics,Garden organics,Recycling,Recycling,0,2010-12-31,2
SA,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2010-12-31,3
SA,Organics,Garden organics,Landfill,Disposal,7511,2010-12-31,3
SA,Organics,Garden organics,Landfill,Energy recovery,658,2010-12-31,3
SA,Organics,Garden organics,Recycling,Recycling,0,2010-12-31,3
SA,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2010-12-31,1
SA,Organics,Garden organics,Landfill,Disposal,22954,2010-12-31,1
SA,Organics,Garden organics,Landfill,Energy recovery,2010,2010-12-31,1
SA,Organics,Garden organics,Recycling,Recycling,0,2010-12-31,1
SA,Organics,Other organics,Energy from waste facility,Energy recovery,0,2010-12-31,2
SA,Organics,Other organics,Landfill,Disposal,256,2010-12-31,2
SA,Organics,Other organics,Landfill,Energy recovery,27,2010-12-31,2
SA,Organics,Other organics,Recycling,Recycling,0,2010-12-31,2
SA,Organics,Other organics,Energy from waste facility,Energy recovery,0,2010-12-31,3
SA,Organics,Other organics,Landfill,Disposal,3106,2010-12-31,3
SA,Organics,Other organics,Landfill,Energy recovery,328,2010-12-31,3
SA,Organics,Other organics,Recycling,Recycling,0,2010-12-31,3
SA,Organics,Other organics,Energy from waste facility,Energy recovery,0,2010-12-31,1
SA,Organics,Other organics,Landfill,Disposal,17380,2010-12-31,1
SA,Organics,Other organics,Landfill,Energy recovery,1838,2010-12-31,1
SA,Organics,Other organics,Recycling,Recycling,0,2010-12-31,1
SA,Organics,Timber,Energy from waste facility,Energy recovery,0,2010-12-31,2
SA,Organics,Timber,Landfill,Disposal,25799,2010-12-31,2
SA,Organics,Timber,Landfill,Energy recovery,5263,2010-12-31,2
SA,Organics,Timber,Recycling,Recycling,0,2010-12-31,2
SA,Organics,Timber,Energy from waste facility,Energy recovery,33000,2010-12-31,3
SA,Organics,Timber,Landfill,Disposal,11737,2010-12-31,3
SA,Organics,Timber,Landfill,Energy recovery,2395,2010-12-31,3
SA,Organics,Timber,Recycling,Recycling,0,2010-12-31,3
SA,Organics,Timber,Energy from waste facility,Energy recovery,0,2010-12-31,1
SA,Organics,Timber,Landfill,Disposal,4258,2010-12-31,1
SA,Organics,Timber,Landfill,Energy recovery,869,2010-12-31,1
SA,Organics,Timber,Recycling,Recycling,0,2010-12-31,1
SA,Paper & cardboard,Cardboard,Recycling,Recycling,0,2010-12-31,2
SA,Paper & cardboard,Cardboard,Recycling,Recycling,0,2010-12-31,3
SA,Paper & cardboard,Cardboard,Recycling,Recycling,0,2010-12-31,1
SA,Paper & cardboard,Newsprint & magazines,Recycling,Recycling,0,2010-12-31,2
SA,Paper & cardboard,Newsprint & magazines,Recycling,Recycling,0,2010-12-31,3
SA,Paper & cardboard,Newsprint & magazines,Recycling,Recycling,0,2010-12-31,1
SA,Paper & cardboard,Office paper,Recycling,Recycling,0,2010-12-31,2
SA,Paper & cardboard,Office paper,Recycling,Recycling,0,2010-12-31,3
SA,Paper & cardboard,Office paper,Recycling,Recycling,0,2010-12-31,1
SA,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2010-12-31,2
SA,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2010-12-31,3
SA,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2010-12-31,1
SA,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,0,2010-12-31,2
SA,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,0,2010-12-31,3
SA,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,0,2010-12-31,1
SA,Plastics,Low density polyethylene (LDPE) (4),Recycling,Recycling,0,2010-12-31,2
SA,Plastics,Low density polyethylene (LDPE) (4),Recycling,Recycling,0,2010-12-31,3
SA,Plastics,Low density polyethylene (LDPE) (4),Recycling,Recycling,0,2010-12-31,1
SA,Plastics,Other plastics (7),Recycling,Recycling,0,2010-12-31,2
SA,Plastics,Other plastics (7),Recycling,Recycling,0,2010-12-31,3
SA,Plastics,Other plastics (7),Recycling,Recycling,0,2010-12-31,1
SA,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,0,2010-12-31,2
SA,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,0,2010-12-31,3
SA,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,0,2010-12-31,1
SA,Plastics,Polypropylene (PP) (5),Recycling,Recycling,0,2010-12-31,2
SA,Plastics,Polypropylene (PP) (5),Recycling,Recycling,0,2010-12-31,3
SA,Plastics,Polypropylene (PP) (5),Recycling,Recycling,0,2010-12-31,1
SA,Plastics,Polystyrene (PS) (6),Recycling,Recycling,0,2010-12-31,2
SA,Plastics,Polystyrene (PS) (6),Recycling,Recycling,0,2010-12-31,3
SA,Plastics,Polystyrene (PS) (6),Recycling,Recycling,0,2010-12-31,1
SA,Plastics,Polyvinyl chloride (PVC) (3),Recycling,Recycling,0,2010-12-31,2
SA,Plastics,Polyvinyl chloride (PVC) (3),Recycling,Recycling,0,2010-12-31,3
SA,Plastics,Polyvinyl chloride (PVC) (3),Recycling,Recycling,0,2010-12-31,1
SA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Recycling,Recycling,0,2010-12-31,2
SA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Recycling,Recycling,0,2010-12-31,3
SA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Recycling,Recycling,0,2010-12-31,1
SA,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2010-12-31,2
SA,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2010-12-31,3
