Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
ACT,Hazardous wastes,Reactive chemicals (E),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2021-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2021-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2021-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2021-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2021-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2021-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2021-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2021-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,2801,2021-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,1452,2021-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,104,2021-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2021-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2021-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,2801,2021-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,1452,2021-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,104,2021-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2021-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2021-12-31,Total,9
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
ACT,Organics,Food organics,Landfill,Disposal,0,2021-12-31,C&D,2
ACT,Organics,Food organics,Landfill,Energy recovery,0,2021-12-31,C&D,2
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
ACT,Organics,Food organics,Landfill,Disposal,9013,2021-12-31,C&I core,3
ACT,Organics,Food organics,Landfill,Energy recovery,8411,2021-12-31,C&I core,3
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2021-12-31,MSW,1
ACT,Organics,Food organics,Landfill,Disposal,20354,2021-12-31,MSW,1
ACT,Organics,Food organics,Landfill,Energy recovery,18993,2021-12-31,MSW,1
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
ACT,Organics,Food organics,Landfill,Disposal,29367,2021-12-31,Total,9
ACT,Organics,Food organics,Landfill,Energy recovery,27404,2021-12-31,Total,9
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
ACT,Organics,Garden organics,Landfill,Disposal,183,2021-12-31,C&D,2
ACT,Organics,Garden organics,Landfill,Energy recovery,68,2021-12-31,C&D,2
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
ACT,Organics,Garden organics,Landfill,Disposal,1817,2021-12-31,C&I core,3
ACT,Organics,Garden organics,Landfill,Energy recovery,672,2021-12-31,C&I core,3
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2021-12-31,MSW,1
ACT,Organics,Garden organics,Landfill,Disposal,8162,2021-12-31,MSW,1
ACT,Organics,Garden organics,Landfill,Energy recovery,3020,2021-12-31,MSW,1
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
ACT,Organics,Garden organics,Landfill,Disposal,10161,2021-12-31,Total,9
ACT,Organics,Garden organics,Landfill,Energy recovery,3760,2021-12-31,Total,9
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
ACT,Organics,Other organics,Landfill,Disposal,0,2021-12-31,C&D,2
ACT,Organics,Other organics,Landfill,Energy recovery,0,2021-12-31,C&D,2
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
ACT,Organics,Other organics,Landfill,Disposal,480,2021-12-31,C&I core,3
ACT,Organics,Other organics,Landfill,Energy recovery,194,2021-12-31,C&I core,3
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2021-12-31,MSW,1
ACT,Organics,Other organics,Landfill,Disposal,5514,2021-12-31,MSW,1
ACT,Organics,Other organics,Landfill,Energy recovery,2223,2021-12-31,MSW,1
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
ACT,Organics,Other organics,Landfill,Disposal,5994,2021-12-31,Total,9
ACT,Organics,Other organics,Landfill,Energy recovery,2416,2021-12-31,Total,9
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
ACT,Organics,Timber,Landfill,Disposal,16391,2021-12-31,C&D,2
ACT,Organics,Timber,Landfill,Energy recovery,999,2021-12-31,C&D,2
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
ACT,Organics,Timber,Landfill,Disposal,14426,2021-12-31,C&I core,3
ACT,Organics,Timber,Landfill,Energy recovery,880,2021-12-31,C&I core,3
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2021-12-31,MSW,1
ACT,Organics,Timber,Landfill,Disposal,4666,2021-12-31,MSW,1
ACT,Organics,Timber,Landfill,Energy recovery,284,2021-12-31,MSW,1
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
ACT,Organics,Timber,Landfill,Disposal,35483,2021-12-31,Total,9
ACT,Organics,Timber,Landfill,Energy recovery,2163,2021-12-31,Total,9
NSW,Ash,Ash,Other disposal,Long-term storage,1270634,2021-12-31,C&I (electricity generation),4
NSW,Ash,Ash,Waste reuse,Waste reuse,2450000,2021-12-31,C&I (electricity generation),4
NSW,Ash,Ash,Other disposal,Long-term storage,1270634,2021-12-31,Total,9
NSW,Ash,Ash,Waste reuse,Waste reuse,2450000,2021-12-31,Total,9
NSW,Biosolids,Biosolids,Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Biosolids,Biosolids,Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Building and demolition materials,"Soil, sand and rock not contaminated above any threshold requiring classification as contaminated soils (N120)",Landfill,Disposal,309409,2021-12-31,C&D,2
NSW,Building and demolition materials,"Soil, sand and rock not contaminated above any threshold requiring classification as contaminated soils (N120)",Landfill,Disposal,35659,2021-12-31,C&I core,3
NSW,Building and demolition materials,"Soil, sand and rock not contaminated above any threshold requiring classification as contaminated soils (N120)",Landfill,Disposal,36845,2021-12-31,MSW,1
NSW,Building and demolition materials,"Soil, sand and rock not contaminated above any threshold requiring classification as contaminated soils (N120)",Landfill,Disposal,381913,2021-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,4712,2021-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,4712,2021-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,11185,2021-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,11185,2021-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,457669,2021-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,389866,2021-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,847535,2021-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,2878,2021-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,6868,2021-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,2878,2021-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,6868,2021-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,432282,2021-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,168110,2021-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,600391,2021-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,2506,2021-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,2506,2021-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,4771,2021-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,6444,2021-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,4771,2021-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,6444,2021-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,2,2021-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,18576,2021-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,2,2021-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,18576,2021-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,392,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,6660,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,370,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,392,2021-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2021-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,6660,2021-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,370,2021-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2021-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,130,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,1526,2021-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,170,2021-12-31,C&I core,3
