y,Jurisdiction_encoded,Sub-stream,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
2915,1,C&I (organic processing),9,9,3,0,14
8034,1,C&I (organic processing),9,9,4,3,14
8059,1,C&I (organic processing),9,9,6,4,14
8334,1,C&I (organic processing),9,9,7,5,14
0,1,Total,9,9,0,3,14
1752,1,Total,9,9,1,1,14
1926,1,Total,9,9,2,0,14
2915,1,Total,9,9,3,0,14
8034,1,Total,9,9,4,3,14
8059,1,Total,9,9,6,4,14
8334,1,Total,9,9,7,5,14
6743,1,C&I (organic processing),9,18,6,4,14
6743,1,Total,9,18,6,4,14
0,1,C&I (organic processing),9,19,0,3,14
0,1,C&I (organic processing),9,19,1,1,14
3156,1,C&I (organic processing),9,19,2,0,14
0,1,C&I (organic processing),9,19,3,0,14
0,1,C&I (organic processing),9,19,4,3,14
0,1,C&I (organic processing),9,19,6,4,14
3156,1,C&I (organic processing),9,19,7,5,14
0,1,Total,9,19,0,3,14
0,1,Total,9,19,1,1,14
3156,1,Total,9,19,2,0,14
0,1,Total,9,19,3,0,14
0,1,Total,9,19,4,3,14
0,1,Total,9,19,6,4,14
3156,1,Total,9,19,7,5,14
4245,1,C&I (organic processing),9,26,0,3,14
4955,1,C&I (organic processing),9,26,1,1,14
5013,1,C&I (organic processing),9,26,2,0,14
4940,1,C&I (organic processing),9,26,3,0,14
8100,1,C&I (organic processing),9,26,4,3,14
4736,1,C&I (organic processing),9,26,6,4,14
8147,1,C&I (organic processing),9,26,7,5,14
4245,1,Total,9,26,0,3,14
4955,1,Total,9,26,1,1,14
5013,1,Total,9,26,2,0,14
4940,1,Total,9,26,3,0,14
8100,1,Total,9,26,4,3,14
4736,1,Total,9,26,6,4,14
8147,1,Total,9,26,7,5,14
0,1,C&I (organic processing),9,31,0,3,14
0,1,C&I (organic processing),9,31,1,1,14
5533,1,C&I (organic processing),9,31,2,0,14
7770,1,C&I (organic processing),9,31,3,0,14
8369,1,C&I (organic processing),9,31,4,3,14
0,1,C&I (organic processing),9,31,6,4,14
8390,1,C&I (organic processing),9,31,7,5,14
0,1,Total,9,31,0,3,14
0,1,Total,9,31,1,1,14
5533,1,Total,9,31,2,0,14
7770,1,Total,9,31,3,0,14
8369,1,Total,9,31,4,3,14
0,1,Total,9,31,6,4,14
8390,1,Total,9,31,7,5,14
8418,1,C&I (organic processing),9,71,6,4,14
8418,1,Total,9,71,6,4,14
