Jurisdiction,Category,Type,Management,Fate,y,ds,Sub-stream
Qld,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Asbestos (N220),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Asbestos (N220),Landfill,Disposal,320901,2021-12-31,9
Qld,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,72,2021-12-31,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,6056,2021-12-31,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,4790,2021-12-31,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,72,2021-12-31,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,6056,2021-12-31,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,4790,2021-12-31,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,268869,2021-12-31,2
Qld,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,134389,2021-12-31,2
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,104560,2021-12-31,3
Qld,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,52262,2021-12-31,3
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,373430,2021-12-31,9
Qld,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,186651,2021-12-31,9
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,1058,2021-12-31,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,1,2021-12-31,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,112471,2021-12-31,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,46027,2021-12-31,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,46027,2021-12-31,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,1058,2021-12-31,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,1,2021-12-31,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,112471,2021-12-31,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,46027,2021-12-31,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,46027,2021-12-31,9
Qld,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,401,2021-12-31,3
Qld,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,67425,2021-12-31,3
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,529,2021-12-31,3
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,4765,2021-12-31,3
Qld,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,401,2021-12-31,9
Qld,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,67425,2021-12-31,9
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,529,2021-12-31,9
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,4765,2021-12-31,9
Qld,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Oils (J),Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Oils (J),Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Oils (J),Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Oils (J),Landfill,Disposal,1015,2021-12-31,3
Qld,Hazardous wastes,Oils (J),Other disposal,Disposal,193,2021-12-31,3
Qld,Hazardous wastes,Oils (J),Recycling,Recycling,112141,2021-12-31,3
Qld,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Oils (J),Treatment,Energy recovery,6318,2021-12-31,3
Qld,Hazardous wastes,Oils (J),Treatment,Recycling,25273,2021-12-31,3
Qld,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Oils (J),Landfill,Disposal,1015,2021-12-31,9
Qld,Hazardous wastes,Oils (J),Other disposal,Disposal,193,2021-12-31,9
Qld,Hazardous wastes,Oils (J),Recycling,Recycling,112141,2021-12-31,9
Qld,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Oils (J),Treatment,Energy recovery,6318,2021-12-31,9
Qld,Hazardous wastes,Oils (J),Treatment,Recycling,25273,2021-12-31,9
Qld,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,14232,2021-12-31,3
Qld,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,363,2021-12-31,3
Qld,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,2140,2021-12-31,3
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,2699,2021-12-31,3
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,150,2021-12-31,3
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,150,2021-12-31,3
Qld,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,14232,2021-12-31,9
Qld,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,363,2021-12-31,9
Qld,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,2140,2021-12-31,9
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,2699,2021-12-31,9
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,150,2021-12-31,9
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,150,2021-12-31,9
Qld,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Organic solvents (G),Landfill,Disposal,97,2021-12-31,3
Qld,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,1184,2021-12-31,3
Qld,Hazardous wastes,Organic solvents (G),Recycling,Recycling,1312,2021-12-31,3
Qld,Hazardous wastes,Organic solvents (G),Treatment,Disposal,2281,2021-12-31,3
Qld,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,253,2021-12-31,3
Qld,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Organic solvents (G),Landfill,Disposal,97,2021-12-31,9
Qld,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,1184,2021-12-31,9
Qld,Hazardous wastes,Organic solvents (G),Recycling,Recycling,1312,2021-12-31,9
Qld,Hazardous wastes,Organic solvents (G),Treatment,Disposal,2281,2021-12-31,9
Qld,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,253,2021-12-31,9
Qld,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,Other,Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Other,Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Other,Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Other,Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Other,Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Other,Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Other,Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Other,Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Other,Landfill,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Other,Other disposal,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Other,Recycling,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Other,Treatment,Disposal,95,2021-12-31,3
Qld,Hazardous wastes,Other,Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Other,Treatment,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Other,Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Other,Landfill,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Other,Other disposal,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Other,Recycling,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,Other,Treatment,Disposal,95,2021-12-31,9
Qld,Hazardous wastes,Other,Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Other,Treatment,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,26,2021-12-31,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,2720,2021-12-31,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,1113,2021-12-31,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,1113,2021-12-31,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,26,2021-12-31,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,2720,2021-12-31,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,1113,2021-12-31,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,1113,2021-12-31,9
Qld,Hazardous wastes,Other miscellaneous (other T),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2021-12-31,2
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2021-12-31,2
Qld,Hazardous wastes,Other miscellaneous (other T),Energy from waste facility,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2021-12-31,3
Qld,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,5,2021-12-31,3
Qld,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,1893,2021-12-31,3
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,187,2021-12-31,3
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2021-12-31,3
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2021-12-31,3
Qld,Hazardous wastes,Other miscellaneous (other T),Energy from waste facility,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2021-12-31,9
Qld,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,5,2021-12-31,9
Qld,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,1893,2021-12-31,9
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,187,2021-12-31,9
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2021-12-31,9
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2021-12-31,9
Qld,Hazardous wastes,Other soil/sludges (other N),Energy from waste facility,Energy recovery,0,2021-12-31,2
Qld,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2021-12-31,2
