y,Jurisdiction_encoded,Sub-stream,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
3,2,Total,0,2,3,2,2
3,2,Total,0,2,4,0,2
0,2,Total,0,2,4,1,2
0,2,Total,0,2,4,2,2
0,2,C&D,0,3,1,0,2
0,2,C&D,0,3,2,0,2
0,2,C&D,0,3,3,2,2
0,2,C&D,0,3,4,0,2
0,2,C&D,0,3,4,1,2
0,2,C&D,0,3,4,2,2
62,2,C&I core,0,3,1,0,2
114,2,C&I core,0,3,2,0,2
3,2,C&I core,0,3,3,2,2
100,2,C&I core,0,3,4,0,2
0,2,C&I core,0,3,4,1,2
0,2,C&I core,0,3,4,2,2
62,2,Total,0,3,1,0,2
114,2,Total,0,3,2,0,2
3,2,Total,0,3,3,2,2
100,2,Total,0,3,4,0,2
0,2,Total,0,3,4,1,2
0,2,Total,0,3,4,2,2
589,2,C&D,0,4,1,0,2
